game_id,game_date,shot_number,game_shot_number,period,minutes_remaining,seconds_remaining,action_type,shot_type,shot_distance_ft,shot_zone_basic,shot_zone_area,shot_zone_range,loc_x,loc_y,shot_made,event_type,streak,rolling_3_fg_pct,rolling_5_fg_pct,rolling_10_fg_pct
0022400153,2024-11-03,140,16,3,7,15,Driving Finger Roll Layup Shot,2PT Field Goal,4,In The Paint (Non-RA),Center(C),Less Than 8 ft.,40,14,1,Made Shot,-2,0.3333333333333333,0.6,0.7
0022400153,2024-11-03,141,17,3,6,42,Driving Floating Jump Shot,2PT Field Goal,7,In The Paint (Non-RA),Center(C),Less Than 8 ft.,-43,56,0,Missed Shot,1,0.3333333333333333,0.6,0.7
0022400153,2024-11-03,142,18,3,6,14,Running Pull-Up Jump Shot,3PT Field Goal,24,Above the Break 3,Left Side Center(LC),24+ ft.,-183,168,0,Missed Shot,-1,0.3333333333333333,0.4,0.7
0022400153,2024-11-03,143,19,3,5,0,Step Back Jump shot,2PT Field Goal,15,Mid-Range,Center(C),8-16 ft.,61,145,0,Missed Shot,-2,0.3333333333333333,0.2,0.6
0022400153,2024-11-03,144,20,3,4,18,Step Back Jump shot,3PT Field Goal,26,Above the Break 3,Left Side Center(LC),24+ ft.,-224,149,0,Missed Shot,-3,0.0,0.2,0.5
0022400153,2024-11-03,145,21,4,9,55,Driving Finger Roll Layup Shot,2PT Field Goal,0,Restricted Area,Center(C),Less Than 8 ft.,9,3,1,Made Shot,-4,0.0,0.2,0.4
0022400153,2024-11-03,146,22,4,7,58,Step Back Jump shot,3PT Field Goal,23,Above the Break 3,Left Side Center(LC),24+ ft.,-205,121,0,Missed Shot,1,0.3333333333333333,0.2,0.4
0022400165,2024-11-04,147,1,1,11,21,Fadeaway Jump Shot,2PT Field Goal,17,Mid-Range,Right Side Center(RC),16-24 ft.,89,145,0,Missed Shot,-1,0.3333333333333333,0.2,0.3
0022400165,2024-11-04,148,2,1,9,13,Step Back Jump shot,3PT Field Goal,26,Above the Break 3,Left Side Center(LC),24+ ft.,-183,193,0,Missed Shot,-2,0.3333333333333333,0.2,0.2
0022400165,2024-11-04,149,3,1,8,9,Step Back Jump shot,3PT Field Goal,25,Above the Break 3,Center(C),24+ ft.,75,248,1,Made Shot,-3,0.0,0.2,0.2
0022400165,2024-11-04,150,4,1,6,31,Driving Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,27,8,1,Made Shot,1,0.3333333333333333,0.4,0.3
0022400165,2024-11-04,151,5,1,5,39,Turnaround Jump Shot,2PT Field Goal,6,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,61,0,Missed Shot,2,0.6666666666666666,0.4,0.3
0022400165,2024-11-04,152,6,1,4,2,Step Back Jump shot,3PT Field Goal,25,Above the Break 3,Left Side Center(LC),24+ ft.,-213,148,0,Missed Shot,-1,0.6666666666666666,0.4,0.3
0022400165,2024-11-04,153,7,1,3,42,Floating Jump shot,2PT Field Goal,10,In The Paint (Non-RA),Center(C),8-16 ft.,22,101,0,Missed Shot,-2,0.3333333333333333,0.4,0.3
0022400165,2024-11-04,154,8,1,3,21,Pullup Jump shot,2PT Field Goal,8,In The Paint (Non-RA),Center(C),8-16 ft.,-43,75,1,Made Shot,-3,0.0,0.4,0.3
0022400165,2024-11-04,155,9,2,9,53,Jump Shot,3PT Field Goal,22,Left Corner 3,Left Side(L),24+ ft.,-222,25,1,Made Shot,1,0.3333333333333333,0.4,0.4
0022400165,2024-11-04,156,10,2,8,23,Step Back Jump shot,3PT Field Goal,25,Above the Break 3,Center(C),24+ ft.,-40,250,0,Missed Shot,2,0.6666666666666666,0.4,0.4
0022400165,2024-11-04,157,11,2,2,14,Driving Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,0,22,0,Missed Shot,-1,0.6666666666666666,0.4,0.4
0022400165,2024-11-04,158,12,2,0,36,Step Back Jump shot,2PT Field Goal,12,Mid-Range,Left Side(L),8-16 ft.,-121,29,0,Missed Shot,-2,0.3333333333333333,0.4,0.4
0022400165,2024-11-04,159,13,3,7,33,Step Back Jump shot,3PT Field Goal,25,Above the Break 3,Center(C),24+ ft.,39,254,0,Missed Shot,-3,0.0,0.4,0.4
0022400165,2024-11-04,160,14,3,7,1,Running Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,-21,7,1,Made Shot,-4,0.0,0.2,0.3
0022400165,2024-11-04,161,15,3,6,31,Running Pull-Up Jump Shot,3PT Field Goal,25,Above the Break 3,Left Side Center(LC),24+ ft.,-203,154,1,Made Shot,1,0.3333333333333333,0.2,0.3
0022400165,2024-11-04,162,16,3,5,36,Step Back Jump shot,3PT Field Goal,27,Above the Break 3,Center(C),24+ ft.,64,265,0,Missed Shot,2,0.6666666666666666,0.4,0.4
0022400165,2024-11-04,163,17,3,4,15,Driving Finger Roll Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,-1,20,0,Missed Shot,-1,0.6666666666666666,0.4,0.4
0022400165,2024-11-04,164,18,3,2,54,Driving Finger Roll Layup Shot,2PT Field Goal,1,Restricted Area,Center(C),Less Than 8 ft.,10,8,1,Made Shot,-2,0.3333333333333333,0.4,0.4
0022400165,2024-11-04,165,19,3,2,15,Turnaround Fadeaway Bank Jump Shot,2PT Field Goal,12,Mid-Range,Left Side(L),8-16 ft.,-98,73,0,Missed Shot,1,0.3333333333333333,0.6,0.4
0022400165,2024-11-04,166,20,4,8,31,Running Layup Shot,2PT Field Goal,5,In The Paint (Non-RA),Center(C),Less Than 8 ft.,47,36,0,Missed Shot,-1,0.3333333333333333,0.4,0.3
0022400165,2024-11-04,167,21,4,7,16,Driving Layup Shot,2PT Field Goal,1,Restricted Area,Center(C),Less Than 8 ft.,1,11,1,Made Shot,-2,0.3333333333333333,0.2,0.3
0022400165,2024-11-04,168,22,4,5,2,Jump Shot,3PT Field Goal,27,Above the Break 3,Center(C),24+ ft.,-32,278,0,Missed Shot,1,0.3333333333333333,0.4,0.4
0022400165,2024-11-04,169,23,4,1,31,Pullup Jump shot,3PT Field Goal,25,Above the Break 3,Left Side Center(LC),24+ ft.,-197,160,1,Made Shot,-1,0.3333333333333333,0.4,0.4
0022400165,2024-11-04,170,24,4,0,40,Fadeaway Jump Shot,2PT Field Goal,14,Mid-Range,Left Side(L),8-16 ft.,-99,111,0,Missed Shot,1,0.6666666666666666,0.4,0.5
0022400176,2024-11-06,171,1,1,7,45,Jump Shot,3PT Field Goal,27,Above the Break 3,Right Side Center(RC),24+ ft.,169,220,1,Made Shot,-1,0.3333333333333333,0.4,0.4
0022400176,2024-11-06,172,2,1,4,38,Driving Floating Jump Shot,2PT Field Goal,7,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,78,0,Missed Shot,1,0.6666666666666666,0.6,0.4
0022400176,2024-11-06,173,3,1,1,23,Driving Layup Shot,2PT Field Goal,5,In The Paint (Non-RA),Center(C),Less Than 8 ft.,56,16,0,Missed Shot,-1,0.3333333333333333,0.4,0.4
0022400176,2024-11-06,174,4,1,0,45,Jump Shot,3PT Field Goal,24,Above the Break 3,Left Side Center(LC),24+ ft.,-108,225,1,Made Shot,-2,0.3333333333333333,0.4,0.4
0022400176,2024-11-06,175,5,2,11,1,Pullup Jump shot,3PT Field Goal,25,Above the Break 3,Left Side Center(LC),24+ ft.,-154,201,1,Made Shot,1,0.3333333333333333,0.4,0.4
0022400176,2024-11-06,176,6,2,10,28,Step Back Jump shot,3PT Field Goal,24,Above the Break 3,Left Side Center(LC),24+ ft.,-168,180,0,Missed Shot,2,0.6666666666666666,0.6,0.5
0022400176,2024-11-06,177,7,2,4,37,Step Back Jump shot,2PT Field Goal,12,Mid-Range,Left Side(L),8-16 ft.,-121,17,1,Made Shot,-1,0.6666666666666666,0.4,0.5
0022400176,2024-11-06,178,8,2,4,11,Fadeaway Jump Shot,3PT Field Goal,25,Above the Break 3,Right Side Center(RC),24+ ft.,229,106,0,Missed Shot,1,0.6666666666666666,0.6,0.5
0022400176,2024-11-06,179,9,3,11,24,Jump Shot,3PT Field Goal,26,Above the Break 3,Right Side Center(RC),24+ ft.,87,246,0,Missed Shot,-1,0.3333333333333333,0.6,0.5
0022400176,2024-11-06,180,10,3,9,45,Driving Floating Bank Jump Shot,2PT Field Goal,7,In The Paint (Non-RA),Center(C),Less Than 8 ft.,-72,34,1,Made Shot,-2,0.3333333333333333,0.4,0.4
0022400176,2024-11-06,181,11,3,9,29,Running Finger Roll Layup Shot,2PT Field Goal,0,Restricted Area,Center(C),Less Than 8 ft.,7,6,1,Made Shot,1,0.3333333333333333,0.4,0.5
0022400176,2024-11-06,182,12,3,1,32,Cutting Finger Roll Layup Shot,2PT Field Goal,1,Restricted Area,Center(C),Less Than 8 ft.,-1,10,1,Made Shot,2,0.6666666666666666,0.6,0.5
0022400176,2024-11-06,183,13,3,1,4,Turnaround Jump Shot,2PT Field Goal,16,Mid-Range,Center(C),16-24 ft.,-45,155,1,Made Shot,3,1.0,0.6,0.6
0022400176,2024-11-06,184,14,3,0,1,Pullup Jump shot,3PT Field Goal,31,Above the Break 3,Left Side Center(LC),24+ ft.,-98,301,0,Missed Shot,4,1.0,0.8,0.7
0022400176,2024-11-06,185,15,4,11,7,Step Back Jump shot,3PT Field Goal,30,Above the Break 3,Left Side Center(LC),24+ ft.,-184,237,0,Missed Shot,-1,0.6666666666666666,0.8,0.6
0022400176,2024-11-06,186,16,4,9,59,Turnaround Fadeaway shot,2PT Field Goal,9,In The Paint (Non-RA),Center(C),8-16 ft.,17,89,0,Missed Shot,-2,0.3333333333333333,0.6,0.5
0022400176,2024-11-06,187,17,4,9,13,Driving Finger Roll Layup Shot,2PT Field Goal,5,In The Paint (Non-RA),Center(C),Less Than 8 ft.,-38,37,0,Missed Shot,-3,0.0,0.4,0.5
0022400176,2024-11-06,188,18,4,8,36,Driving Floating Bank Jump Shot,2PT Field Goal,7,In The Paint (Non-RA),Center(C),Less Than 8 ft.,76,8,0,Missed Shot,-4,0.0,0.2,0.4
0022400176,2024-11-06,189,19,4,7,58,Driving Floating Bank Jump Shot,2PT Field Goal,7,In The Paint (Non-RA),Center(C),Less Than 8 ft.,66,25,0,Missed Shot,-5,0.0,0.0,0.4
0022400190,2024-11-08,190,1,1,10,51,Jump Shot,3PT Field Goal,24,Above the Break 3,Left Side Center(LC),24+ ft.,-180,168,1,Made Shot,-6,0.0,0.0,0.4
0022400190,2024-11-08,191,2,1,8,19,Running Finger Roll Layup Shot,2PT Field Goal,1,Restricted Area,Center(C),Less Than 8 ft.,10,4,1,Made Shot,1,0.3333333333333333,0.2,0.4
0022400190,2024-11-08,192,3,1,1,25,Step Back Jump shot,3PT Field Goal,24,Above the Break 3,Center(C),24+ ft.,-29,247,0,Missed Shot,2,0.6666666666666666,0.4,0.4
0022400190,2024-11-08,193,4,2,11,21,Turnaround Fadeaway shot,2PT Field Goal,13,Mid-Range,Left Side(L),8-16 ft.,-129,21,0,Missed Shot,-1,0.6666666666666666,0.4,0.3
0022400190,2024-11-08,194,5,2,7,46,Step Back Jump shot,3PT Field Goal,26,Above the Break 3,Center(C),24+ ft.,-2,260,1,Made Shot,-2,0.3333333333333333,0.4,0.2
0022400190,2024-11-08,195,6,2,6,0,Pullup Jump shot,2PT Field Goal,6,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,67,0,Missed Shot,1,0.3333333333333333,0.6,0.3
0022400190,2024-11-08,196,7,2,5,31,Jump Shot,3PT Field Goal,24,Above the Break 3,Left Side Center(LC),24+ ft.,-201,135,1,Made Shot,-1,0.3333333333333333,0.4,0.3
0022400190,2024-11-08,197,8,2,2,37,Driving Floating Bank Jump Shot,2PT Field Goal,7,In The Paint (Non-RA),Center(C),Less Than 8 ft.,71,13,1,Made Shot,1,0.6666666666666666,0.4,0.4
0022400190,2024-11-08,198,9,2,1,45,Step Back Jump shot,3PT Field Goal,26,Above the Break 3,Right Side Center(RC),24+ ft.,159,206,0,Missed Shot,2,0.6666666666666666,0.6,0.5
0022400190,2024-11-08,199,10,2,1,38,Fadeaway Jump Shot,2PT Field Goal,16,Mid-Range,Right Side(R),16-24 ft.,169,9,0,Missed Shot,-1,0.6666666666666666,0.6,0.5
0022400190,2024-11-08,200,11,2,0,0,Step Back Jump shot,3PT Field Goal,24,Above the Break 3,Left Side Center(LC),24+ ft.,-184,159,0,Missed Shot,-2,0.3333333333333333,0.4,0.5
0022400190,2024-11-08,201,12,3,9,38,Running Jump Shot,3PT Field Goal,28,Above the Break 3,Right Side Center(RC),24+ ft.,134,254,1,Made Shot,-3,0.0,0.4,0.4
0022400190,2024-11-08,202,13,3,8,36,Step Back Jump shot,3PT Field Goal,25,Above the Break 3,Right Side Center(RC),24+ ft.,127,217,1,Made Shot,1,0.3333333333333333,0.4,0.4
0022400190,2024-11-08,203,14,3,7,7,Fadeaway Jump Shot,2PT Field Goal,12,In The Paint (Non-RA),Center(C),8-16 ft.,-47,111,1,Made Shot,2,0.6666666666666666,0.4,0.5
0022400190,2024-11-08,204,15,3,6,14,Step Back Jump shot,2PT Field Goal,19,Mid-Range,Center(C),16-24 ft.,-18,191,1,Made Shot,3,1.0,0.6,0.6
0022400190,2024-11-08,205,16,3,5,42,Pullup Jump shot,3PT Field Goal,26,Above the Break 3,Right Side Center(RC),24+ ft.,116,241,0,Missed Shot,4,1.0,0.8,0.6
0022400190,2024-11-08,206,17,3,4,19,Running Jump Shot,3PT Field Goal,25,Above the Break 3,Right Side Center(RC),24+ ft.,192,163,0,Missed Shot,-1,0.6666666666666666,0.8,0.6
0022400190,2024-11-08,207,18,3,0,50,Driving Floating Jump Shot,2PT Field Goal,7,In The Paint (Non-RA),Center(C),Less Than 8 ft.,33,69,0,Missed Shot,-2,0.3333333333333333,0.6,0.5
0022400190,2024-11-08,208,19,4,11,43,Fadeaway Jump Shot,2PT Field Goal,9,In The Paint (Non-RA),Right Side(R),8-16 ft.,62,70,0,Missed Shot,-3,0.0,0.4,0.4
0022400190,2024-11-08,209,20,4,11,5,Fadeaway Jump Shot,2PT Field Goal,6,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,60,1,Made Shot,-4,0.0,0.2,0.4
0022400190,2024-11-08,210,21,4,8,51,Driving Floating Bank Jump Shot,2PT Field Goal,4,In The Paint (Non-RA),Center(C),Less Than 8 ft.,47,15,1,Made Shot,1,0.3333333333333333,0.2,0.5
0022400190,2024-11-08,211,22,4,8,13,Step Back Jump shot,2PT Field Goal,11,In The Paint (Non-RA),Center(C),8-16 ft.,13,118,0,Missed Shot,2,0.6666666666666666,0.4,0.6
0022400190,2024-11-08,212,23,4,5,2,Turnaround Fadeaway shot,2PT Field Goal,13,In The Paint (Non-RA),Center(C),8-16 ft.,-29,136,0,Missed Shot,-1,0.6666666666666666,0.4,0.5
0022400190,2024-11-08,213,24,4,1,13,Jump Shot,3PT Field Goal,25,Above the Break 3,Left Side Center(LC),24+ ft.,-167,197,0,Missed Shot,-2,0.3333333333333333,0.4,0.4
0022400190,2024-11-08,214,25,4,0,0,Jump Shot,3PT Field Goal,37,Above the Break 3,Left Side Center(LC),24+ ft.,-158,342,0,Missed Shot,-3,0.0,0.4,0.3
0022400208,2024-11-10,215,1,1,8,10,Step Back Jump shot,3PT Field Goal,26,Above the Break 3,Left Side Center(LC),24+ ft.,-105,246,0,Missed Shot,-4,0.0,0.2,0.2
0022400208,2024-11-10,216,2,1,7,4,Tip Layup Shot,2PT Field Goal,0,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,Made Shot,-5,0.0,0.0,0.2
0022400208,2024-11-10,217,3,1,5,32,Fadeaway Jump Shot,2PT Field Goal,13,In The Paint (Non-RA),Center(C),8-16 ft.,-40,129,1,Made Shot,1,0.3333333333333333,0.2,0.3
0022400208,2024-11-10,218,4,1,2,31,Fadeaway Jump Shot,2PT Field Goal,12,In The Paint (Non-RA),Center(C),8-16 ft.,-15,121,0,Missed Shot,2,0.6666666666666666,0.4,0.4
0022400208,2024-11-10,219,5,1,0,34,Pullup Jump shot,3PT Field Goal,28,Above the Break 3,Center(C),24+ ft.,34,285,0,Missed Shot,-1,0.6666666666666666,0.4,0.4
0022400208,2024-11-10,220,6,2,11,22,Running Pull-Up Jump Shot,3PT Field Goal,28,Above the Break 3,Right Side Center(RC),24+ ft.,109,258,1,Made Shot,-2,0.3333333333333333,0.4,0.3
0022400208,2024-11-10,221,7,2,8,48,Running Layup Shot,2PT Field Goal,1,Restricted Area,Center(C),Less Than 8 ft.,5,13,1,Made Shot,1,0.3333333333333333,0.6,0.3
0022400208,2024-11-10,222,8,2,6,18,Driving Floating Bank Jump Shot,2PT Field Goal,13,Mid-Range,Right Side(R),8-16 ft.,103,83,0,Missed Shot,2,0.6666666666666666,0.6,0.4
0022400208,2024-11-10,223,9,3,7,36,Running Pull-Up Jump Shot,3PT Field Goal,27,Above the Break 3,Left Side Center(LC),24+ ft.,-98,254,0,Missed Shot,-1,0.6666666666666666,0.4,0.4
0022400208,2024-11-10,224,10,3,6,57,Pullup Jump shot,2PT Field Goal,12,In The Paint (Non-RA),Center(C),8-16 ft.,1,128,1,Made Shot,-2,0.3333333333333333,0.4,0.4
0022400208,2024-11-10,225,11,3,4,43,Running Pull-Up Jump Shot,3PT Field Goal,26,Above the Break 3,Left Side Center(LC),24+ ft.,-143,227,0,Missed Shot,1,0.3333333333333333,0.6,0.5
0022400208,2024-11-10,226,12,3,2,33,Cutting Layup Shot,2PT Field Goal,1,Restricted Area,Center(C),Less Than 8 ft.,6,16,1,Made Shot,-1,0.3333333333333333,0.4,0.5
0022400208,2024-11-10,227,13,3,1,38,Pullup Jump shot,3PT Field Goal,26,Above the Break 3,Left Side Center(LC),24+ ft.,-199,173,0,Missed Shot,1,0.6666666666666666,0.4,0.5
0022400208,2024-11-10,228,14,3,1,28,Fadeaway Jump Shot,2PT Field Goal,6,In The Paint (Non-RA),Center(C),Less Than 8 ft.,-1,62,1,Made Shot,-1,0.3333333333333333,0.4,0.4
0022400208,2024-11-10,229,15,4,11,39,Driving Floating Jump Shot,2PT Field Goal,11,In The Paint (Non-RA),Center(C),8-16 ft.,2,112,0,Missed Shot,1,0.6666666666666666,0.6,0.5
0022400208,2024-11-10,230,16,4,5,37,Step Back Jump shot,2PT Field Goal,17,Mid-Range,Left Side Center(LC),16-24 ft.,-85,152,0,Missed Shot,-1,0.3333333333333333,0.4,0.5
0022400208,2024-11-10,231,17,4,4,23,Jump Shot,3PT Field Goal,26,Above the Break 3,Center(C),24+ ft.,-70,256,1,Made Shot,-2,0.3333333333333333,0.4,0.4
0022400208,2024-11-10,232,18,4,3,59,Running Layup Shot,2PT Field Goal,1,Restricted Area,Center(C),Less Than 8 ft.,5,16,1,Made Shot,1,0.3333333333333333,0.4,0.4
0022400208,2024-11-10,233,19,4,1,3,Step Back Jump shot,3PT Field Goal,30,Above the Break 3,Center(C),24+ ft.,40,298,0,Missed Shot,2,0.6666666666666666,0.6,0.5
0022400007,2024-11-12,234,1,1,10,53,Fadeaway Jump Shot,2PT Field Goal,10,Mid-Range,Left Side(L),8-16 ft.,-104,-6,1,Made Shot,-1,0.6666666666666666,0.4,0.5
0022400007,2024-11-12,235,2,1,9,59,Running Jump Shot,3PT Field Goal,30,Above the Break 3,Right Side Center(RC),24+ ft.,212,224,1,Made Shot,1,0.6666666666666666,0.6,0.5
0022400007,2024-11-12,236,3,1,9,24,Step Back Jump shot,2PT Field Goal,10,Mid-Range,Right Side(R),8-16 ft.,102,41,0,Missed Shot,2,0.6666666666666666,0.8,0.6
0022400007,2024-11-12,237,4,1,3,56,Pullup Jump shot,3PT Field Goal,26,Above the Break 3,Center(C),24+ ft.,2,268,0,Missed Shot,-1,0.6666666666666666,0.6,0.5
0022400007,2024-11-12,238,5,1,3,46,Step Back Jump shot,3PT Field Goal,26,Above the Break 3,Left Side Center(LC),24+ ft.,-87,255,1,Made Shot,-2,0.3333333333333333,0.4,0.5
0022400007,2024-11-12,239,6,1,2,55,Driving Floating Bank Jump Shot,2PT Field Goal,8,In The Paint (Non-RA),Center(C),8-16 ft.,-38,74,1,Made Shot,1,0.3333333333333333,0.6,0.5
0022400007,2024-11-12,240,7,1,2,25,Jump Shot,3PT Field Goal,26,Above the Break 3,Center(C),24+ ft.,-15,268,0,Missed Shot,2,0.6666666666666666,0.6,0.6
0022400007,2024-11-12,241,8,1,0,1,Jump Shot,3PT Field Goal,31,Above the Break 3,Left Side Center(LC),24+ ft.,-154,279,0,Missed Shot,-1,0.6666666666666666,0.4,0.6
0022400007,2024-11-12,242,9,2,11,21,Fadeaway Jump Shot,2PT Field Goal,14,Mid-Range,Left Side(L),8-16 ft.,-116,84,0,Missed Shot,-2,0.3333333333333333,0.4,0.5
0022400007,2024-11-12,243,10,2,10,14,Driving Layup Shot,2PT Field Goal,3,Restricted Area,Center(C),Less Than 8 ft.,27,14,1,Made Shot,-3,0.0,0.4,0.4
0022400007,2024-11-12,244,11,2,8,52,Driving Layup Shot,2PT Field Goal,3,Restricted Area,Center(C),Less Than 8 ft.,-34,3,1,Made Shot,1,0.3333333333333333,0.4,0.5
0022400007,2024-11-12,245,12,2,8,20,Driving Reverse Layup Shot,2PT Field Goal,3,Restricted Area,Center(C),Less Than 8 ft.,-36,15,1,Made Shot,2,0.6666666666666666,0.4,0.5
0022400007,2024-11-12,246,13,2,4,2,Turnaround Bank shot,2PT Field Goal,6,In The Paint (Non-RA),Center(C),Less Than 8 ft.,-66,8,1,Made Shot,3,1.0,0.6,0.5
0022400007,2024-11-12,247,14,2,3,26,Step Back Jump shot,3PT Field Goal,29,Above the Break 3,Right Side Center(RC),24+ ft.,151,253,0,Missed Shot,4,1.0,0.8,0.6
0022400007,2024-11-12,248,15,2,2,4,Fadeaway Jump Shot,2PT Field Goal,9,Mid-Range,Left Side(L),8-16 ft.,-99,14,1,Made Shot,-1,0.6666666666666666,0.8,0.6
0022400007,2024-11-12,249,16,2,0,33,Turnaround Fadeaway shot,2PT Field Goal,12,In The Paint (Non-RA),Center(C),8-16 ft.,-32,120,0,Missed Shot,1,0.6666666666666666,0.8,0.6
0022400007,2024-11-12,250,17,2,0,2,Step Back Jump shot,3PT Field Goal,30,Above the Break 3,Left Side Center(LC),24+ ft.,-176,247,0,Missed Shot,-1,0.3333333333333333,0.6,0.5
0022400007,2024-11-12,251,18,3,11,7,Turnaround Jump Shot,2PT Field Goal,10,In The Paint (Non-RA),Center(C),8-16 ft.,-21,105,0,Missed Shot,-2,0.3333333333333333,0.4,0.5
0022400007,2024-11-12,252,19,3,6,11,Driving Layup Shot,2PT Field Goal,3,Restricted Area,Center(C),Less Than 8 ft.,34,2,0,Missed Shot,-3,0.0,0.2,0.5
0022400007,2024-11-12,253,20,3,5,45,Running Layup Shot,2PT Field Goal,6,In The Paint (Non-RA),Center(C),Less Than 8 ft.,49,41,1,Made Shot,-4,0.0,0.2,0.5
0022400007,2024-11-12,254,21,3,5,17,Driving Layup Shot,2PT Field Goal,3,Restricted Area,Center(C),Less Than 8 ft.,-31,1,1,Made Shot,1,0.3333333333333333,0.2,0.5
0022400007,2024-11-12,255,22,3,2,24,Jump Shot,3PT Field Goal,26,Above the Break 3,Center(C),24+ ft.,-31,263,0,Missed Shot,2,0.6666666666666666,0.4,0.5
0022400007,2024-11-12,256,23,3,1,53,Driving Floating Bank Jump Shot,2PT Field Goal,10,Mid-Range,Left Side(L),8-16 ft.,-85,55,1,Made Shot,-1,0.6666666666666666,0.4,0.4
0022400007,2024-11-12,257,24,3,0,46,Driving Floating Jump Shot,2PT Field Goal,8,In The Paint (Non-RA),Left Side(L),8-16 ft.,-57,66,1,Made Shot,1,0.6666666666666666,0.6,0.4
0022400007,2024-11-12,258,25,4,8,0,Jump Shot,3PT Field Goal,28,Above the Break 3,Left Side Center(LC),24+ ft.,-130,258,0,Missed Shot,2,0.6666666666666666,0.8,0.5
0022400007,2024-11-12,259,26,4,0,47,Turnaround Fadeaway shot,2PT Field Goal,13,Mid-Range,Center(C),8-16 ft.,-8,139,0,Missed Shot,-1,0.6666666666666666,0.6,0.4
0022400007,2024-11-12,260,27,4,0,5,Step Back Bank Jump Shot,3PT Field Goal,26,Above the Break 3,Right Side Center(RC),24+ ft.,136,233,0,Missed Shot,-2,0.3333333333333333,0.4,0.4
0022400228,2024-11-14,261,1,1,8,51,Running Finger Roll Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,23,17,1,Made Shot,-3,0.0,0.4,0.4
0022400228,2024-11-14,262,2,1,7,39,Step Back Jump shot,3PT Field Goal,25,Above the Break 3,Left Side Center(LC),24+ ft.,-127,218,1,Made Shot,1,0.3333333333333333,0.4,0.5
0022400228,2024-11-14,263,3,1,6,27,Step Back Jump shot,3PT Field Goal,22,Left Corner 3,Left Side(L),24+ ft.,-228,6,1,Made Shot,2,0.6666666666666666,0.4,0.6
0022400228,2024-11-14,264,4,1,5,4,Jump Shot,3PT Field Goal,26,Above the Break 3,Center(C),24+ ft.,45,266,0,Missed Shot,3,1.0,0.6,0.6
0022400228,2024-11-14,265,5,1,0,30,Jump Shot,3PT Field Goal,31,Above the Break 3,Left Side Center(LC),24+ ft.,-98,300,0,Missed Shot,-1,0.6666666666666666,0.6,0.5
0022400228,2024-11-14,266,6,2,10,59,Driving Bank Hook Shot,2PT Field Goal,7,In The Paint (Non-RA),Center(C),Less Than 8 ft.,-53,53,1,Made Shot,-2,0.3333333333333333,0.6,0.5
0022400228,2024-11-14,267,7,2,10,1,Step Back Jump shot,3PT Field Goal,29,Above the Break 3,Right Side Center(RC),24+ ft.,130,266,0,Missed Shot,1,0.3333333333333333,0.6,0.5
0022400228,2024-11-14,268,8,2,9,39,Fadeaway Jump Shot,2PT Field Goal,13,In The Paint (Non-RA),Center(C),8-16 ft.,-9,134,0,Missed Shot,-1,0.3333333333333333,0.4,0.4
0022400228,2024-11-14,269,9,2,9,4,Step Back Jump shot,3PT Field Goal,25,Above the Break 3,Center(C),24+ ft.,17,253,0,Missed Shot,-2,0.3333333333333333,0.2,0.4
0022400228,2024-11-14,270,10,2,8,25,Driving Layup Shot,2PT Field Goal,6,In The Paint (Non-RA),Center(C),Less Than 8 ft.,59,26,1,Made Shot,-3,0.0,0.2,0.4
0022400228,2024-11-14,271,11,2,0,33,Step Back Jump shot,3PT Field Goal,27,Above the Break 3,Left Side Center(LC),24+ ft.,-124,242,0,Missed Shot,1,0.3333333333333333,0.4,0.5
0022400228,2024-11-14,272,12,3,10,53,Driving Floating Jump Shot,2PT Field Goal,4,In The Paint (Non-RA),Center(C),Less Than 8 ft.,-22,44,1,Made Shot,-1,0.3333333333333333,0.2,0.4
0022400228,2024-11-14,273,13,3,10,30,Turnaround Jump Shot,2PT Field Goal,13,In The Paint (Non-RA),Left Side(L),8-16 ft.,-75,109,1,Made Shot,1,0.6666666666666666,0.4,0.4
0022400228,2024-11-14,274,14,3,9,37,Running Pull-Up Jump Shot,3PT Field Goal,27,Above the Break 3,Left Side Center(LC),24+ ft.,-93,257,0,Missed Shot,2,0.6666666666666666,0.6,0.4
0022400228,2024-11-14,275,15,3,6,28,Driving Floating Bank Jump Shot,2PT Field Goal,9,In The Paint (Non-RA),Right Side(R),8-16 ft.,75,63,1,Made Shot,-1,0.6666666666666666,0.6,0.4
0022400228,2024-11-14,276,16,3,5,58,Running Jump Shot,3PT Field Goal,26,Above the Break 3,Right Side Center(RC),24+ ft.,118,232,1,Made Shot,1,0.6666666666666666,0.6,0.5
0022400228,2024-11-14,277,17,3,5,11,Step Back Jump shot,3PT Field Goal,23,Right Corner 3,Right Side(R),24+ ft.,227,43,0,Missed Shot,2,0.6666666666666666,0.8,0.5
